block,price,ts
13479251,3033357120000000000,1635065971
13479252,3033357120000000000,1635066006
13479253,3033357120000000000,1635066022
13479254,3033357120000000000,1635066038
13479255,3033357120000000000,1635066039
13479256,3033357120000000000,1635066051
13479257,3033357120000000000,1635066053
13479258,3033357120000000000,1635066055
13479259,3033357120000000000,1635066056
13479260,3033357120000000000,1635066081
13479261,3033357120000000000,1635066089
13479262,3033357120000000000,1635066118
13479263,3033357120000000000,1635066119
13479264,3033357120000000000,1635066135
13479265,3033357120000000000,1635066138
13479266,3033357120000000000,1635066139
13479267,3033357120000000000,1635066162
13479268,3033357120000000000,1635066181
13479269,3033357120000000000,1635066182
13479270,3033357120000000000,1635066187
13479271,3033357120000000000,1635066208
13479272,3033357120000000000,1635066231
13479273,3033357120000000000,1635066270
13479274,3033357120000000000,1635066291
13479275,3033357120000000000,1635066293
13479276,3033357120000000000,1635066301
13479277,3033357120000000000,1635066312
13479278,3033357120000000000,1635066342
13479279,3033357120000000000,1635066362
13479280,3033357120000000000,1635066366
13479281,3033357120000000000,1635066370
13479282,3033357120000000000,1635066375
13479283,3033357120000000000,1635066378
13479284,3033357120000000000,1635066381
13479285,3033357120000000000,1635066385
13479286,3033357120000000000,1635066394
13479287,3033357120000000000,1635066398
13479288,3033357120000000000,1635066406
13479289,3033357120000000000,1635066412
13479290,3033357120000000000,1635066417
13479291,3033357120000000000,1635066468
13479292,3033357120000000000,1635066485
13479293,3033357120000000000,1635066491
13479294,3033357120000000000,1635066494
13479295,3033357120000000000,1635066506
13479296,3033357120000000000,1635066508
13479297,3033357120000000000,1635066520
13479298,3033357120000000000,1635066530
13479299,3033357120000000000,1635066533
13479300,3033357120000000000,1635066567
13479301,3033357120000000000,1635066593
13479302,3033357120000000000,1635066599
13479303,3033357120000000000,1635066609
13479304,3033357120000000000,1635066612
13479305,3033357120000000000,1635066613
13479306,3033357120000000000,1635066619
13479307,3033357120000000000,1635066629
13479308,3033357120000000000,1635066652
13479309,3033357120000000000,1635066672
13479310,3033357120000000000,1635066688
13479311,3033357120000000000,1635066720
13479312,3033357120000000000,1635066731
13479313,3033357120000000000,1635066751
13479314,3033357120000000000,1635066759
13479315,3033357120000000000,1635066771
13479316,3033357120000000000,1635066776
13479317,3033357120000000000,1635066779
13479318,3033357120000000000,1635066783
13479319,3033357120000000000,1635066804
13479320,3033357120000000000,1635066846
13479321,3033357120000000000,1635066850
13479322,3033357120000000000,1635066852
13479323,3033357120000000000,1635066854
13479324,3033357120000000000,1635066882
13479325,3033357120000000000,1635066923
13479326,3033357120000000000,1635066949
13479327,3033357120000000000,1635066953
13479328,3033357120000000000,1635066955
13479329,3033357120000000000,1635066978
13479330,3033357120000000000,1635066985
13479331,3033357120000000000,1635067008
13479332,3033357120000000000,1635067026
13479333,3033357120000000000,1635067028
13479334,3033357120000000000,1635067033
13479335,3033357120000000000,1635067045
13479336,3033357120000000000,1635067062
13479337,3033357120000000000,1635067079
13479338,3033357120000000000,1635067095
13479339,3033357120000000000,1635067112
13479340,3033357120000000000,1635067113
13479341,3033357120000000000,1635067117
13479342,3033357120000000000,1635067118
13479343,3033357120000000000,1635067127
13479344,3033357120000000000,1635067144
13479345,3033357120000000000,1635067161
13479346,3033357120000000000,1635067178
13479347,3033357120000000000,1635067217
13479348,3033357120000000000,1635067219
13479349,3033357120000000000,1635067244
13479350,3033357120000000000,1635067249
13479351,3033357120000000000,1635067256
13479352,3033357120000000000,1635067297
13479353,3033357120000000000,1635067314
13479354,3033357120000000000,1635067316
13479355,3033357120000000000,1635067318
13479356,3033357120000000000,1635067321
13479357,3033357120000000000,1635067351
13479358,3033357120000000000,1635067358
13479359,3033357120000000000,1635067367
13479360,3033357120000000000,1635067413
13479361,3033357120000000000,1635067416
13479362,3033357120000000000,1635067445
13479363,3033357120000000000,1635067464
13479364,3033357120000000000,1635067476
13479365,3033357120000000000,1635067486
13479366,3033357120000000000,1635067512
13479367,3033357120000000000,1635067514
13479368,3033357120000000000,1635067520
13479369,3033357120000000000,1635067529
13479370,3033357120000000000,1635067553
13479371,3033357120000000000,1635067578
13479372,3033357120000000000,1635067589
13479373,3033357120000000000,1635067593
13479374,3033357120000000000,1635067595
13479375,3033357120000000000,1635067602
13479376,3033357120000000000,1635067609
13479377,3033357120000000000,1635067611
13479378,3033357120000000000,1635067621
13479379,3033357120000000000,1635067647
13479380,3033357120000000000,1635067658
13479381,3033357120000000000,1635067671
13479382,3033357120000000000,1635067679
13479383,3033357120000000000,1635067681
13479384,3033357120000000000,1635067721
13479385,3033357120000000000,1635067745
13479386,3033357120000000000,1635067751
13479387,3033357120000000000,1635067776
13479388,3033357120000000000,1635067800
13479389,3033357120000000000,1635067834
13479390,3033357120000000000,1635067848
13479391,3033357120000000000,1635067850
13479392,3033357120000000000,1635067890
13479393,3033357120000000000,1635067894
13479394,3033357120000000000,1635067895
13479395,3033357120000000000,1635067904
13479396,3033357120000000000,1635067911
13479397,3033357120000000000,1635067930
13479398,3033357120000000000,1635067939
13479399,3033357120000000000,1635067944
13479400,3033357120000000000,1635067961
13479401,3033357120000000000,1635067983
13479402,3033357120000000000,1635067988
13479403,3033357120000000000,1635067990
13479404,3033357120000000000,1635068007
13479405,3033357120000000000,1635068059
13479406,3033357120000000000,1635068094
13479407,3033357120000000000,1635068097
13479408,3033357120000000000,1635068098
13479409,3033357120000000000,1635068101
13479410,3033357120000000000,1635068110
13479411,3033357120000000000,1635068135
13479412,3033357120000000000,1635068138
13479413,3033357120000000000,1635068146
13479414,3033357120000000000,1635068151
13479415,3033357120000000000,1635068157
13479416,3033357120000000000,1635068160
13479417,3033357120000000000,1635068224
13479418,3033357120000000000,1635068232
13479419,3033357120000000000,1635068244
13479420,3033357120000000000,1635068264
13479421,3033357120000000000,1635068288
13479422,3033357120000000000,1635068302
13479423,3033357120000000000,1635068316
13479424,3033357120000000000,1635068336
13479425,3033357120000000000,1635068342
13479426,3033357120000000000,1635068357
13479427,3033357120000000000,1635068372
13479428,3033357120000000000,1635068377
13479429,3033357120000000000,1635068381
13479430,3033357120000000000,1635068385
13479431,3033357120000000000,1635068398
13479432,3033357120000000000,1635068406
13479433,3033357120000000000,1635068407
13479434,3033357120000000000,1635068416
13479435,3033357120000000000,1635068439
13479436,3033357120000000000,1635068440
13479437,3033357120000000000,1635068442
13479438,3033357120000000000,1635068443
13479439,3033357120000000000,1635068453
13479440,3033357120000000000,1635068460
13479441,3033357120000000000,1635068470
13479442,3033357120000000000,1635068517
13479443,3033357120000000000,1635068530
13479444,3033357120000000000,1635068571
13479445,3033357120000000000,1635068593
13479446,3033357120000000000,1635068616
13479447,3033357120000000000,1635068624
13479448,3033357120000000000,1635068631
13479449,3033357120000000000,1635068637
13479450,3033357120000000000,1635068642
13479451,3033357120000000000,1635068651
13479452,3033357120000000000,1635068658
13479453,3033357120000000000,1635068671
13479454,3033357120000000000,1635068672
13479455,3033357120000000000,1635068673
13479456,3033357120000000000,1635068676
13479457,3033357120000000000,1635068705
13479458,3033357120000000000,1635068709
13479459,3033357120000000000,1635068723
13479460,3033357120000000000,1635068763
13479461,3033357120000000000,1635068764
13479462,3033357120000000000,1635068777
13479463,3033357120000000000,1635068793
13479464,3033357120000000000,1635068806
13479465,3033357120000000000,1635068834
13479466,3033357120000000000,1635068851
13479467,3033357120000000000,1635068900
13479468,3033357120000000000,1635068933
13479469,3033357120000000000,1635068974
13479470,3033357120000000000,1635068975
13479471,3033357120000000000,1635068982
13479472,3033357120000000000,1635069013
13479473,3033357120000000000,1635069018
13479474,3033357120000000000,1635069036
13479475,3033357120000000000,1635069044
13479476,3033357120000000000,1635069046
13479477,3033357120000000000,1635069106
13479478,3033357120000000000,1635069107
13479479,3033357120000000000,1635069116
13479480,3033357120000000000,1635069148
13479481,3033357120000000000,1635069150
13479482,3033357120000000000,1635069162
13479483,3033357120000000000,1635069170
13479484,3033357120000000000,1635069178
13479485,3033357120000000000,1635069179
13479486,3033357120000000000,1635069180
13479487,3033357120000000000,1635069198
13479488,3033357120000000000,1635069233
13479489,3033357120000000000,1635069272
13479490,3033357120000000000,1635069297
13479491,3033357120000000000,1635069307
13479492,3033357120000000000,1635069312
13479493,3033357120000000000,1635069325
13479494,3033357120000000000,1635069336
13479495,3033357120000000000,1635069347
13479496,3033357120000000000,1635069364
13479497,3033357120000000000,1635069372
13479498,3033357120000000000,1635069394
13479499,3033357120000000000,1635069402
13479500,3033357120000000000,1635069403
13479501,3033357120000000000,1635069420
13479502,3033357120000000000,1635069453
13479503,3033357120000000000,1635069464
13479504,3033357120000000000,1635069481
13479505,3033357120000000000,1635069540
13479506,3033357120000000000,1635069557
13479507,3033357120000000000,1635069572
13479508,3033357120000000000,1635069578
13479509,3033357120000000000,1635069579
13479510,3033357120000000000,1635069589
13479511,3033357120000000000,1635069596
13479512,3033357120000000000,1635069598
13479513,3033357120000000000,1635069609
13479514,3033357120000000000,1635069615
13479515,3033357120000000000,1635069619
13479516,3033357120000000000,1635069627
13479517,3033357120000000000,1635069678
13479518,3033357120000000000,1635069693
13479519,3033357120000000000,1635069696
13479520,3033357120000000000,1635069702
13479521,3033357120000000000,1635069717
13479522,3033357120000000000,1635069735
13479523,3033357120000000000,1635069736
13479524,3033357120000000000,1635069752
13479525,3033357120000000000,1635069769
13479526,3033357120000000000,1635069799
13479527,3033357120000000000,1635069802
13479528,3033357120000000000,1635069803
13479529,3033357120000000000,1635069821
13479530,3033357120000000000,1635069825
13479531,3033357120000000000,1635069835
13479532,3033357120000000000,1635069839
13479533,3033357120000000000,1635069845
13479534,3033357120000000000,1635069853
13479535,3033357120000000000,1635069854
13479536,3033357120000000000,1635069876
13479537,3033357120000000000,1635069880
13479538,3033357120000000000,1635069883
13479539,3033357120000000000,1635069893
13479540,3033357120000000000,1635069896
13479541,3033357120000000000,1635069903
13479542,3033357120000000000,1635069910
13479543,3033357120000000000,1635069911
13479544,3033357120000000000,1635069916
13479545,3033357120000000000,1635069938
13479546,3033357120000000000,1635069955
13479547,3033357120000000000,1635069993
13479548,3033357120000000000,1635070007
13479549,3033357120000000000,1635070030
13479550,3033357120000000000,1635070037
13479551,3033357120000000000,1635070048
13479552,3033357120000000000,1635070078
13479553,3033357120000000000,1635070082
13479554,3033357120000000000,1635070096
13479555,3033357120000000000,1635070113
13479556,3033357120000000000,1635070114
13479557,3033357120000000000,1635070124
13479558,3033357120000000000,1635070128
13479559,3033357120000000000,1635070136
13479560,3033357120000000000,1635070157
13479561,3033357120000000000,1635070170
13479562,3033357120000000000,1635070188
13479563,3033357120000000000,1635070208
13479564,3033357120000000000,1635070209
13479565,3033357120000000000,1635070226
13479566,3033357120000000000,1635070232
13479567,3033357120000000000,1635070319
13479568,3033357120000000000,1635070325
13479569,3033357120000000000,1635070342
13479570,3033357120000000000,1635070355
13479571,3033357120000000000,1635070370
13479572,3033357120000000000,1635070379
13479573,3033357120000000000,1635070383
13479574,3033357120000000000,1635070395
13479575,3033357120000000000,1635070406
13479576,3033357120000000000,1635070411
13479577,3033357120000000000,1635070431
13479578,3033357120000000000,1635070455
13479579,3033357120000000000,1635070472
13479580,3033357120000000000,1635070474
13479581,3033357120000000000,1635070475
13479582,3033357120000000000,1635070478
13479583,3033357120000000000,1635070498
13479584,3033357120000000000,1635070503
13479585,3033357120000000000,1635070505
13479586,3033357120000000000,1635070532
13479587,3033357120000000000,1635070535
13479588,3033357120000000000,1635070541
13479589,3033357120000000000,1635070546
13479590,3033357120000000000,1635070560
13479591,3033357120000000000,1635070597
13479592,3033357120000000000,1635070602
13479593,3033357120000000000,1635070625
13479594,3033357120000000000,1635070626
13479595,3033357120000000000,1635070637
13479596,3033357120000000000,1635070648
13479597,3033357120000000000,1635070662
13479598,3033357120000000000,1635070729
13479599,3033357120000000000,1635070736
13479600,3033357120000000000,1635070740
13479601,3033357120000000000,1635070774
13479602,3033357120000000000,1635070785
13479603,3033357120000000000,1635070790
13479604,3033357120000000000,1635070803
13479605,3033357120000000000,1635070812
13479606,3033357120000000000,1635070828
13479607,3033357120000000000,1635070831
13479608,3033357120000000000,1635070836
13479609,3033357120000000000,1635070864
13479610,3033357120000000000,1635070876
13479611,3033357120000000000,1635070894
13479612,3033357120000000000,1635070900
13479613,3033357120000000000,1635070904
13479614,3033357120000000000,1635070918
13479615,3033357120000000000,1635070926
13479616,3033357120000000000,1635070934
13479617,3033357120000000000,1635070939
13479618,3033357120000000000,1635070942
13479619,3033357120000000000,1635070959
13479620,3033357120000000000,1635070967
13479621,3033357120000000000,1635070974
13479622,3033357120000000000,1635070980
13479623,3033357120000000000,1635071018
13479624,3033357120000000000,1635071019
13479625,3033357120000000000,1635071030
13479626,3033357120000000000,1635071042
13479627,3033357120000000000,1635071043
13479628,3033357120000000000,1635071068
13479629,3033357120000000000,1635071073
13479630,3033357120000000000,1635071074
13479631,3033357120000000000,1635071082
13479632,3033357120000000000,1635071115
13479633,3033357120000000000,1635071141
13479634,3033357120000000000,1635071150
13479635,3033357120000000000,1635071152
13479636,3033357120000000000,1635071187
13479637,3033357120000000000,1635071193
13479638,3033357120000000000,1635071194
13479639,3033357120000000000,1635071197
13479640,3033357120000000000,1635071208
13479641,3033357120000000000,1635071306
13479642,3033357120000000000,1635071316
13479643,3033357120000000000,1635071323
13479644,3033357120000000000,1635071325
13479645,3033357120000000000,1635071345
13479646,3033357120000000000,1635071396
13479647,3033357120000000000,1635071423
13479648,3033357120000000000,1635071428
13479649,3033357120000000000,1635071433
13479650,3033357120000000000,1635071513
13479651,3033357120000000000,1635071528
13479652,3033357120000000000,1635071553
13479653,3033357120000000000,1635071578
13479654,3033357120000000000,1635071583
13479655,3033357120000000000,1635071605
13479656,3033357120000000000,1635071629
13479657,3033357120000000000,1635071636
13479658,3033357120000000000,1635071654
13479659,3033357120000000000,1635071657
13479660,3033357120000000000,1635071665
13479661,3033357120000000000,1635071694
13479662,3033357120000000000,1635071712
13479663,3033357120000000000,1635071714
13479664,3033357120000000000,1635071719
13479665,3033357120000000000,1635071724
13479666,3033357120000000000,1635071725
13479667,3033357120000000000,1635071733
13479668,3033357120000000000,1635071739
13479669,3033357120000000000,1635071765
13479670,3033357120000000000,1635071779
13479671,3033357120000000000,1635071795
13479672,3033357120000000000,1635071804
13479673,3033357120000000000,1635071844
13479674,3033357120000000000,1635071870
13479675,3033357120000000000,1635071903
13479676,3033357120000000000,1635071934
13479677,3033357120000000000,1635071944
13479678,3033357120000000000,1635071964
13479679,3033357120000000000,1635071972
13479680,3033357120000000000,1635071979
13479681,3033357120000000000,1635071984
13479682,3033357120000000000,1635071992
13479683,3033357120000000000,1635071994
13479684,3033357120000000000,1635071997
13479685,3033357120000000000,1635072027
13479686,3033357120000000000,1635072030
13479687,3033357120000000000,1635072034
13479688,3033357120000000000,1635072063
13479689,3033357120000000000,1635072064
13479690,3033357120000000000,1635072078
13479691,3033357120000000000,1635072086
13479692,3033357120000000000,1635072090
13479693,3033357120000000000,1635072098
13479694,3033357120000000000,1635072103
13479695,3033357120000000000,1635072109
13479696,3033357120000000000,1635072112
13479697,3033357120000000000,1635072117
13479698,3033357120000000000,1635072119
13479699,3033357120000000000,1635072132
13479700,3033357120000000000,1635072147
13479701,3033357120000000000,1635072156
13479702,3033357120000000000,1635072163
13479703,3033357120000000000,1635072189
13479704,3033357120000000000,1635072197
13479705,3033357120000000000,1635072205
13479706,3033357120000000000,1635072226
13479707,3033357120000000000,1635072229
13479708,3033357120000000000,1635072231
13479709,3033357120000000000,1635072246
13479710,3033357120000000000,1635072259
13479711,3033357120000000000,1635072274
13479712,3033357120000000000,1635072275
13479713,3033357120000000000,1635072304
13479714,3033357120000000000,1635072311
13479715,3033357120000000000,1635072312
13479716,3033357120000000000,1635072332
13479717,3033357120000000000,1635072358
13479718,3033357120000000000,1635072369
13479719,3033357120000000000,1635072378
13479720,3033357120000000000,1635072392
13479721,3033357120000000000,1635072417
13479722,3033357120000000000,1635072426
13479723,3033357120000000000,1635072432
13479724,3033357120000000000,1635072449
13479725,3033357120000000000,1635072457
13479726,3033357120000000000,1635072465
13479727,3033357120000000000,1635072489
13479728,3033357120000000000,1635072496
13479729,3033357120000000000,1635072507
13479730,3033357120000000000,1635072545
13479731,3033357120000000000,1635072546
13479732,3033357120000000000,1635072550
13479733,3033357120000000000,1635072573
13479734,3033357120000000000,1635072575
13479735,3033357120000000000,1635072580
13479736,3033357120000000000,1635072590
13479737,3033357120000000000,1635072608
13479738,3033357120000000000,1635072610
13479739,3033357120000000000,1635072615
13479740,3033357120000000000,1635072626
13479741,3033357120000000000,1635072649
13479742,3033357120000000000,1635072685
13479743,3033357120000000000,1635072693
13479744,3033357120000000000,1635072695
13479745,3033357120000000000,1635072763
13479746,3033357120000000000,1635072765
13479747,3033357120000000000,1635072786
13479748,3033357120000000000,1635072797
13479749,3033357120000000000,1635072809
13479750,3033357120000000000,1635072816
13479751,3033357120000000000,1635072835
13479752,3033357120000000000,1635072836
13479753,3033357120000000000,1635072837
13479754,3033357120000000000,1635072843
13479755,3033357120000000000,1635072862
13479756,3033357120000000000,1635072868
13479757,3033357120000000000,1635072870
13479758,3033357120000000000,1635072872
13479759,3033357120000000000,1635072877
13479760,3033357120000000000,1635072898
13479761,3033357120000000000,1635072906
13479762,3033357120000000000,1635072912
13479763,3033357120000000000,1635072928
13479764,3033357120000000000,1635072933
13479765,3033357120000000000,1635072937
13479766,3033357120000000000,1635072944
13479767,3033357120000000000,1635072970
13479768,3033357120000000000,1635072983
13479769,3033357120000000000,1635073011
13479770,3033357120000000000,1635073032
13479771,3033357120000000000,1635073043
13479772,3033357120000000000,1635073047
13479773,3033357120000000000,1635073054
13479774,3033357120000000000,1635073063
13479775,3033357120000000000,1635073095
13479776,3033357120000000000,1635073109
13479777,3033357120000000000,1635073112
13479778,3033357120000000000,1635073127
13479779,3033357120000000000,1635073128
13479780,3033357120000000000,1635073130
13479781,3033357120000000000,1635073146
13479782,3033357120000000000,1635073153
13479783,3033357120000000000,1635073170
13479784,3033357120000000000,1635073174
13479785,3033357120000000000,1635073191
13479786,3033357120000000000,1635073213
13479787,3033357120000000000,1635073216
13479788,3033357120000000000,1635073252
13479789,3033357120000000000,1635073259
13479790,3033357120000000000,1635073282
13479791,3033357120000000000,1635073283
13479792,3033357120000000000,1635073302
13479793,3033357120000000000,1635073313
13479794,3033357120000000000,1635073318
13479795,3033357120000000000,1635073319
13479796,3033357120000000000,1635073334
13479797,3033357120000000000,1635073342
13479798,3033357120000000000,1635073389
13479799,3033357120000000000,1635073414
13479800,3033357120000000000,1635073428
13479801,3033357120000000000,1635073429
13479802,3033357120000000000,1635073434
13479803,3033357120000000000,1635073448
13479804,3033357120000000000,1635073449
13479805,3033357120000000000,1635073479
13479806,3033357120000000000,1635073486
13479807,3033357120000000000,1635073509
13479808,3033357120000000000,1635073528
13479809,3033357120000000000,1635073532
13479810,3033357120000000000,1635073551
13479811,3033357120000000000,1635073552
13479812,3033357120000000000,1635073576
13479813,3033357120000000000,1635073605
13479814,3033357120000000000,1635073639
13479815,3033357120000000000,1635073660
13479816,3033357120000000000,1635073675
13479817,3033357120000000000,1635073678
13479818,3033357120000000000,1635073682
13479819,3033357120000000000,1635073703
13479820,3033357120000000000,1635073709
13479821,3033357120000000000,1635073711
13479822,3033357120000000000,1635073712
13479823,3033357120000000000,1635073716
13479824,3033357120000000000,1635073740
13479825,3033357120000000000,1635073742
13479826,3033357120000000000,1635073754
13479827,3033357120000000000,1635073776
13479828,3033357120000000000,1635073799
13479829,3033357120000000000,1635073800
13479830,3033357120000000000,1635073866
13479831,3033357120000000000,1635073872
13479832,3033357120000000000,1635073878
13479833,3033357120000000000,1635073916
13479834,3033357120000000000,1635073917
13479835,3033357120000000000,1635073919
13479836,3033357120000000000,1635073920
13479837,3033357120000000000,1635073925
13479838,3033357120000000000,1635073968
13479839,3033357120000000000,1635073970
13479840,3033357120000000000,1635073980
13479841,3033357120000000000,1635074021
13479842,3033357120000000000,1635074030
13479843,3033357120000000000,1635074068
13479844,3033357120000000000,1635074069
13479845,3033357120000000000,1635074099
13479846,3033357120000000000,1635074109
13479847,3033357120000000000,1635074138
13479848,3033357120000000000,1635074144
13479849,3033357120000000000,1635074162
13479850,3033357120000000000,1635074192
13479851,3033357120000000000,1635074194
13479852,3033357120000000000,1635074211
13479853,3033357120000000000,1635074240
13479854,3033357120000000000,1635074256
13479855,3033357120000000000,1635074269
13479856,3033357120000000000,1635074276
13479857,3033357120000000000,1635074286
13479858,3033357120000000000,1635074287
13479859,3033357120000000000,1635074300
13479860,3033357120000000000,1635074302
13479861,3033357120000000000,1635074308
13479862,3033357120000000000,1635074344
13479863,3033357120000000000,1635074358
13479864,3033357120000000000,1635074377
13479865,3033357120000000000,1635074378
13479866,3033357120000000000,1635074382
13479867,3033357120000000000,1635074392
13479868,3033357120000000000,1635074399
13479869,3033357120000000000,1635074422
13479870,3033357120000000000,1635074427
13479871,3033357120000000000,1635074437
13479872,3033357120000000000,1635074447
13479873,3033357120000000000,1635074463
13479874,3033357120000000000,1635074482
13479875,3033357120000000000,1635074488
13479876,3033357120000000000,1635074491
13479877,3033357120000000000,1635074512
13479878,3033357120000000000,1635074528
13479879,3033357120000000000,1635074537
13479880,3033357120000000000,1635074545
13479881,3033357120000000000,1635074555
13479882,3033357120000000000,1635074566
13479883,3033357120000000000,1635074614
13479884,3033357120000000000,1635074619
13479885,3033357120000000000,1635074621
13479886,3033357120000000000,1635074629
13479887,3033357120000000000,1635074642
13479888,3033357120000000000,1635074673
13479889,3033357120000000000,1635074685
13479890,3033357120000000000,1635074686
13479891,3033357120000000000,1635074710
13479892,3033357120000000000,1635074746
13479893,3033357120000000000,1635074756
13479894,3033357120000000000,1635074772
13479895,3033357120000000000,1635074780
13479896,3033357120000000000,1635074785
13479897,3033357120000000000,1635074799
13479898,3033357120000000000,1635074813
13479899,3033357120000000000,1635074817
13479900,3033357120000000000,1635074818
13479901,3033357120000000000,1635074832
13479902,3033357120000000000,1635074874
13479903,3033357120000000000,1635074900
13479904,3033357120000000000,1635074904
13479905,3033357120000000000,1635074941
13479906,3033357120000000000,1635074943
13479907,3033357120000000000,1635074947
13479908,3033357120000000000,1635074954
13479909,3033357120000000000,1635074969
13479910,3033357120000000000,1635074976
13479911,3033357120000000000,1635074988
13479912,3033357120000000000,1635074989
13479913,3033357120000000000,1635074993
13479914,3033357120000000000,1635074998
13479915,3033357120000000000,1635075012
13479916,3033357120000000000,1635075014
13479917,3033357120000000000,1635075028
13479918,3033357120000000000,1635075040
13479919,3033357120000000000,1635075043
13479920,3033357120000000000,1635075058
13479921,3033357120000000000,1635075063
13479922,3033357120000000000,1635075068
13479923,3033357120000000000,1635075081
13479924,3033357120000000000,1635075089
13479925,3033357120000000000,1635075094
13479926,3033357120000000000,1635075103
13479927,3033357120000000000,1635075115
13479928,3033357120000000000,1635075127
13479929,3033357120000000000,1635075136
13479930,3033357120000000000,1635075168
13479931,3033357120000000000,1635075181
13479932,3033357120000000000,1635075185
13479933,3033357120000000000,1635075188
13479934,3033357120000000000,1635075244
13479935,3033357120000000000,1635075250
13479936,3033357120000000000,1635075284
13479937,3033357120000000000,1635075287
13479938,3033357120000000000,1635075291
13479939,3033357120000000000,1635075295
13479940,3033357120000000000,1635075303
13479941,3033357120000000000,1635075306
13479942,3033357120000000000,1635075341
13479943,3033357120000000000,1635075359
13479944,3033357120000000000,1635075363
13479945,3033357120000000000,1635075371
13479946,3033357120000000000,1635075374
13479947,3033357120000000000,1635075418
13479948,3033357120000000000,1635075428
13479949,3033357120000000000,1635075450
13479950,3033357120000000000,1635075465
13479951,3033357120000000000,1635075471
13479952,3033357120000000000,1635075480
13479953,3033357120000000000,1635075495
13479954,3033357120000000000,1635075498
13479955,3033357120000000000,1635075518
13479956,3033357120000000000,1635075543
13479957,3033357120000000000,1635075544
13479958,3033357120000000000,1635075559
13479959,3033357120000000000,1635075567
13479960,3033357120000000000,1635075588
13479961,3033357120000000000,1635075608
13479962,3033357120000000000,1635075631
13479963,3033357120000000000,1635075648
13479964,3033357120000000000,1635075683
13479965,3033357120000000000,1635075696
13479966,3033357120000000000,1635075697
13479967,3033357120000000000,1635075715
13479968,3033357120000000000,1635075716
13479969,3033357120000000000,1635075729
13479970,3033357120000000000,1635075742
13479971,3033357120000000000,1635075762
13479972,3033357120000000000,1635075773
13479973,3033357120000000000,1635075783
13479974,3033357120000000000,1635075794
13479975,3033357120000000000,1635075798
13479976,3033357120000000000,1635075808
13479977,3033357120000000000,1635075811
13479978,3033357120000000000,1635075813
13479979,3033357120000000000,1635075821
13479980,3033357120000000000,1635075823
13479981,3033357120000000000,1635075859
13479982,3033357120000000000,1635075868
13479983,3033357120000000000,1635075871
13479984,3033357120000000000,1635075908
13479985,3033357120000000000,1635075913
13479986,3033357120000000000,1635075916
13479987,3033357120000000000,1635075928
13479988,3033357120000000000,1635075933
13479989,3033357120000000000,1635075938
13479990,3033357120000000000,1635075945
13479991,3033357120000000000,1635075953
13479992,3033357120000000000,1635075983
13479993,3033357120000000000,1635076004
13479994,3033357120000000000,1635076012
13479995,3033357120000000000,1635076015
13479996,3033357120000000000,1635076019
13479997,3033357120000000000,1635076041
13479998,3033357120000000000,1635076059
13479999,3033357120000000000,1635076069
13480000,3033357120000000000,1635076077
13480001,3033357120000000000,1635076079
13480002,3033357120000000000,1635076081
13480003,3033357120000000000,1635076095
13480004,3033357120000000000,1635076097
13480005,3033357120000000000,1635076124
13480006,3033357120000000000,1635076136
13480007,3033357120000000000,1635076157
13480008,3033357120000000000,1635076193
13480009,3033357120000000000,1635076195
13480010,3033357120000000000,1635076203
13480011,3033357120000000000,1635076212
13480012,3033357120000000000,1635076213
13480013,3033357120000000000,1635076228
13480014,3033357120000000000,1635076255
13480015,3033357120000000000,1635076273
13480016,3033357120000000000,1635076278
13480017,3033357120000000000,1635076295
13480018,3033357120000000000,1635076299
13480019,3033357120000000000,1635076309
13480020,3033357120000000000,1635076313
13480021,3033357120000000000,1635076318
13480022,3033357120000000000,1635076339
13480023,3033357120000000000,1635076344
13480024,3033357120000000000,1635076347
13480025,3033357120000000000,1635076358
13480026,3033357120000000000,1635076369
13480027,3033357120000000000,1635076373
13480028,3033357120000000000,1635076384
13480029,3033357120000000000,1635076402
13480030,3033357120000000000,1635076408
13480031,3033357120000000000,1635076413
13480032,3033357120000000000,1635076417
13480033,3033357120000000000,1635076422
13480034,3033357120000000000,1635076443
13480035,3033357120000000000,1635076463
13480036,3033357120000000000,1635076478
13480037,3033357120000000000,1635076499
13480038,3033357120000000000,1635076506
13480039,3033357120000000000,1635076525
13480040,3033357120000000000,1635076531
13480041,3033357120000000000,1635076533
13480042,3033357120000000000,1635076537
13480043,3033357120000000000,1635076553
13480044,3033357120000000000,1635076558
13480045,3033357120000000000,1635076565
13480046,3033357120000000000,1635076568
13480047,3033357120000000000,1635076602
13480048,3033357120000000000,1635076605
13480049,3033357120000000000,1635076626
13480050,3033357120000000000,1635076631
13480051,3033357120000000000,1635076643
13480052,3033357120000000000,1635076663
13480053,3033357120000000000,1635076666
13480054,3033357120000000000,1635076694
13480055,3033357120000000000,1635076742
13480056,3033357120000000000,1635076744
13480057,3033357120000000000,1635076747
13480058,3033357120000000000,1635076749
13480059,3033357120000000000,1635076752
13480060,3033357120000000000,1635076755
13480061,3033357120000000000,1635076763
13480062,3033357120000000000,1635076777
13480063,3033357120000000000,1635076789
13480064,3033357120000000000,1635076794
13480065,3033357120000000000,1635076804
13480066,3033357120000000000,1635076810
13480067,3033357120000000000,1635076819
13480068,3033357120000000000,1635076843
13480069,3033357120000000000,1635076872
13480070,3033357120000000000,1635076892
13480071,3033357120000000000,1635076895
13480072,3033357120000000000,1635076904
13480073,3033357120000000000,1635076906
